, 168
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 167
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 168
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 167
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 167
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 168
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 165
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 167
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 167
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 168
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 170
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 170
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 169
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 166
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 166
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 166
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 167
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 167
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 167
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 166
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 167
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 167
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 168
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 168
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 168
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 168
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 167
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 167
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 167
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 167
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 168
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 168
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 167
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 166
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 168
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 167
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 166
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 167
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 168
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 168
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 168
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 167
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 167
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 167
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 167
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 167
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 165
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 166
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 167
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 167
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 167
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 167
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 167
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 167
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 167
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 167
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 161
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 164
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 166
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 165
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 166
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 167
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 167
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 167
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 167
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 167
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 167
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 168
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 168
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 168
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 167
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 167
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 165
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 166
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 166
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 167
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 167
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 167
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 167
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 168
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 167
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 167
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 167
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 167
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 167
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 167
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 168
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 168
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 168
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 168
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 168
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 167
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 168
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 168
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 168
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 168
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 167
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 167
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 167
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 167
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 167
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 167
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 167
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 167
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 166
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 166
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 166
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 168
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 166
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 167
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 167
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 168
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 168
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 168
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 168
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 168
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 168
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 167
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 167
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 167
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 167
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 167
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 166
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 166
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 166
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 166
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 166
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 167
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 167
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 167
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 167
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 167
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 167
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 167
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 167
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 167
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 168
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 168
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 168
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 167
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 165
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 166
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 167
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 167
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 167
d , 0.85 , 0.04 , 0.12 , 47 , 3 , 0 , 167
